1	2005-07-01 00:00:00.000	USD	ARS	1.0000	1.0002	2005-07-01 00:00:00.000
2	2005-07-01 00:00:00.000	USD	AUD	1.5491	1.5500	2005-07-01 00:00:00.000
3	2005-07-01 00:00:00.000	USD	BRL	1.9379	1.9419	2005-07-01 00:00:00.000
4	2005-07-01 00:00:00.000	USD	CAD	1.4641	1.4683	2005-07-01 00:00:00.000
5	2005-07-01 00:00:00.000	USD	CNY	8.2781	8.2784	2005-07-01 00:00:00.000
6	2005-07-01 00:00:00.000	USD	DEM	1.8967	1.8976	2005-07-01 00:00:00.000
7	2005-07-01 00:00:00.000	USD	EUR	.9697	.9703	2005-07-01 00:00:00.000
8	2005-07-01 00:00:00.000	USD	FRF	6.3611	6.3613	2005-07-01 00:00:00.000
9	2005-07-01 00:00:00.000	USD	GBP	.6183	.6183	2005-07-01 00:00:00.000
10	2005-07-01 00:00:00.000	USD	JPY	104.9100	104.9580	2005-07-01 00:00:00.000
11	2005-07-01 00:00:00.000	USD	MXN	9.3740	9.3840	2005-07-01 00:00:00.000
12	2005-07-01 00:00:00.000	USD	SAR	3.7507	3.7584	2005-07-01 00:00:00.000
13	2005-07-01 00:00:00.000	USD	VEB	634.5099	634.6000	2005-07-01 00:00:00.000
14	2005-07-02 00:00:00.000	USD	ARS	1.0000	.9991	2005-07-02 00:00:00.000
15	2005-07-02 00:00:00.000	USD	AUD	1.5559	1.5558	2005-07-02 00:00:00.000
16	2005-07-02 00:00:00.000	USD	BRL	1.9339	1.9330	2005-07-02 00:00:00.000
17	2005-07-02 00:00:00.000	USD	CAD	1.4661	1.4637	2005-07-02 00:00:00.000
18	2005-07-02 00:00:00.000	USD	CNY	8.2781	8.2774	2005-07-02 00:00:00.000
19	2005-07-02 00:00:00.000	USD	DEM	1.8924	1.8922	2005-07-02 00:00:00.000
20	2005-07-02 00:00:00.000	USD	EUR	.9676	.9670	2005-07-02 00:00:00.000
21	2005-07-02 00:00:00.000	USD	FRF	6.3468	6.3465	2005-07-02 00:00:00.000
22	2005-07-02 00:00:00.000	USD	GBP	.6166	.6162	2005-07-02 00:00:00.000
23	2005-07-02 00:00:00.000	USD	JPY	105.7000	105.6740	2005-07-02 00:00:00.000
24	2005-07-02 00:00:00.000	USD	MXN	9.3949	9.3919	2005-07-02 00:00:00.000
25	2005-07-02 00:00:00.000	USD	SAR	3.7507	3.7507	2005-07-02 00:00:00.000
26	2005-07-02 00:00:00.000	USD	VEB	634.2500	634.2400	2005-07-02 00:00:00.000
27	2005-07-03 00:00:00.000	USD	ARS	1.0000	1.0004	2005-07-03 00:00:00.000
28	2005-07-03 00:00:00.000	USD	AUD	1.5592	1.5597	2005-07-03 00:00:00.000
29	2005-07-03 00:00:00.000	USD	BRL	1.9359	1.9440	2005-07-03 00:00:00.000
30	2005-07-03 00:00:00.000	USD	CAD	1.4672	1.4734	2005-07-03 00:00:00.000
31	2005-07-03 00:00:00.000	USD	CNY	8.2781	8.2789	2005-07-03 00:00:00.000
32	2005-07-03 00:00:00.000	USD	DEM	1.8796	1.8802	2005-07-03 00:00:00.000
33	2005-07-03 00:00:00.000	USD	EUR	.9610	.9615	2005-07-03 00:00:00.000
34	2005-07-03 00:00:00.000	USD	FRF	6.3041	6.3041	2005-07-03 00:00:00.000
35	2005-07-03 00:00:00.000	USD	GBP	.6156	.6163	2005-07-03 00:00:00.000
36	2005-07-03 00:00:00.000	USD	JPY	105.5300	105.6040	2005-07-03 00:00:00.000
37	2005-07-03 00:00:00.000	USD	MXN	9.3550	9.3550	2005-07-03 00:00:00.000
38	2005-07-03 00:00:00.000	USD	SAR	3.7505	3.7570	2005-07-03 00:00:00.000
39	2005-07-03 00:00:00.000	USD	VEB	634.7500	634.7999	2005-07-03 00:00:00.000
40	2005-07-04 00:00:00.000	USD	ARS	1.0000	1.0000	2005-07-04 00:00:00.000
41	2005-07-04 00:00:00.000	USD	AUD	1.5645	1.5634	2005-07-04 00:00:00.000
42	2005-07-04 00:00:00.000	USD	BRL	1.9295	1.9250	2005-07-04 00:00:00.000
43	2005-07-04 00:00:00.000	USD	CAD	1.4672	1.4609	2005-07-04 00:00:00.000
44	2005-07-04 00:00:00.000	USD	CNY	8.2783	8.2782	2005-07-04 00:00:00.000
45	2005-07-04 00:00:00.000	USD	DEM	1.8811	1.8801	2005-07-04 00:00:00.000
46	2005-07-04 00:00:00.000	USD	EUR	.9617	.9617	2005-07-04 00:00:00.000
47	2005-07-04 00:00:00.000	USD	FRF	6.3090	6.3080	2005-07-04 00:00:00.000
48	2005-07-04 00:00:00.000	USD	GBP	.6163	.6159	2005-07-04 00:00:00.000
49	2005-07-04 00:00:00.000	USD	JPY	105.7700	105.6820	2005-07-04 00:00:00.000
50	2005-07-04 00:00:00.000	USD	MXN	9.3460	9.3369	2005-07-04 00:00:00.000
51	2005-07-04 00:00:00.000	USD	SAR	3.7492	3.7416	2005-07-04 00:00:00.000
52	2005-07-04 00:00:00.000	USD	VEB	635.7500	635.6599	2005-07-04 00:00:00.000
53	2005-07-05 00:00:00.000	USD	ARS	1.0000	1.0004	2005-07-05 00:00:00.000
54	2005-07-05 00:00:00.000	USD	AUD	1.5667	1.5670	2005-07-05 00:00:00.000
55	2005-07-05 00:00:00.000	USD	BRL	1.9319	1.9370	2005-07-05 00:00:00.000
56	2005-07-05 00:00:00.000	USD	CAD	1.4640	1.4673	2005-07-05 00:00:00.000
57	2005-07-05 00:00:00.000	USD	CNY	8.2784	8.2788	2005-07-05 00:00:00.000
58	2005-07-05 00:00:00.000	USD	DEM	1.8978	1.8984	2005-07-05 00:00:00.000
59	2005-07-05 00:00:00.000	USD	EUR	.9704	.9711	2005-07-05 00:00:00.000
60	2005-07-05 00:00:00.000	USD	FRF	6.3654	6.3658	2005-07-05 00:00:00.000
61	2005-07-05 00:00:00.000	USD	GBP	.6185	.6186	2005-07-05 00:00:00.000
62	2005-07-05 00:00:00.000	USD	JPY	106.1100	106.1820	2005-07-05 00:00:00.000
63	2005-07-05 00:00:00.000	USD	MXN	9.3350	9.3369	2005-07-05 00:00:00.000
64	2005-07-05 00:00:00.000	USD	SAR	3.7507	3.7606	2005-07-05 00:00:00.000
65	2005-07-05 00:00:00.000	USD	VEB	636.2500	636.3300	2005-07-05 00:00:00.000
66	2005-07-06 00:00:00.000	USD	ARS	1.0000	.9995	2005-07-06 00:00:00.000
67	2005-07-06 00:00:00.000	USD	AUD	1.5642	1.5636	2005-07-06 00:00:00.000
68	2005-07-06 00:00:00.000	USD	BRL	1.9330	1.9250	2005-07-06 00:00:00.000
69	2005-07-06 00:00:00.000	USD	CAD	1.4641	1.4563	2005-07-06 00:00:00.000
70	2005-07-06 00:00:00.000	USD	CNY	8.2784	8.2780	2005-07-06 00:00:00.000
71	2005-07-06 00:00:00.000	USD	DEM	1.9007	1.8997	2005-07-06 00:00:00.000
72	2005-07-06 00:00:00.000	USD	EUR	.9718	.9715	2005-07-06 00:00:00.000
73	2005-07-06 00:00:00.000	USD	FRF	6.3746	6.3742	2005-07-06 00:00:00.000
74	2005-07-06 00:00:00.000	USD	GBP	.6179	.6173	2005-07-06 00:00:00.000
75	2005-07-06 00:00:00.000	USD	JPY	106.4200	106.4030	2005-07-06 00:00:00.000
76	2005-07-06 00:00:00.000	USD	MXN	9.3350	9.3270	2005-07-06 00:00:00.000
77	2005-07-06 00:00:00.000	USD	SAR	3.7507	3.7500	2005-07-06 00:00:00.000
78	2005-07-06 00:00:00.000	USD	VEB	636.2500	636.2500	2005-07-06 00:00:00.000
79	2005-07-07 00:00:00.000	USD	ARS	1.0000	1.0005	2005-07-07 00:00:00.000
80	2005-07-07 00:00:00.000	USD	AUD	1.5645	1.5652	2005-07-07 00:00:00.000
81	2005-07-07 00:00:00.000	USD	BRL	1.9330	1.9379	2005-07-07 00:00:00.000
82	2005-07-07 00:00:00.000	USD	CAD	1.4621	1.4661	2005-07-07 00:00:00.000
83	2005-07-07 00:00:00.000	USD	CNY	8.2784	8.2784	2005-07-07 00:00:00.000
84	2005-07-07 00:00:00.000	USD	DEM	1.8987	1.8990	2005-07-07 00:00:00.000
85	2005-07-07 00:00:00.000	USD	EUR	.9708	.9716	2005-07-07 00:00:00.000
86	2005-07-07 00:00:00.000	USD	FRF	6.3678	6.3681	2005-07-07 00:00:00.000
87	2005-07-07 00:00:00.000	USD	GBP	.6177	.6179	2005-07-07 00:00:00.000
88	2005-07-07 00:00:00.000	USD	JPY	106.3800	106.4479	2005-07-07 00:00:00.000
89	2005-07-07 00:00:00.000	USD	MXN	9.3350	9.3439	2005-07-07 00:00:00.000
90	2005-07-07 00:00:00.000	USD	SAR	3.7509	3.7566	2005-07-07 00:00:00.000
91	2005-07-07 00:00:00.000	USD	VEB	636.2500	636.2899	2005-07-07 00:00:00.000
92	2005-07-08 00:00:00.000	USD	ARS	1.0000	.9998	2005-07-08 00:00:00.000
93	2005-07-08 00:00:00.000	USD	AUD	1.5679	1.5678	2005-07-08 00:00:00.000
94	2005-07-08 00:00:00.000	USD	BRL	1.9330	1.9230	2005-07-08 00:00:00.000
95	2005-07-08 00:00:00.000	USD	CAD	1.4623	1.4604	2005-07-08 00:00:00.000
96	2005-07-08 00:00:00.000	USD	CNY	8.2784	8.2779	2005-07-08 00:00:00.000
97	2005-07-08 00:00:00.000	USD	DEM	1.8965	1.8957	2005-07-08 00:00:00.000
98	2005-07-08 00:00:00.000	USD	EUR	.9697	.9690	2005-07-08 00:00:00.000
99	2005-07-08 00:00:00.000	USD	FRF	6.3605	6.3605	2005-07-08 00:00:00.000
100	2005-07-08 00:00:00.000	USD	GBP	.6171	.6163	2005-07-08 00:00:00.000
101	2005-07-08 00:00:00.000	USD	JPY	105.7400	105.7159	2005-07-08 00:00:00.000
102	2005-07-08 00:00:00.000	USD	MXN	9.3250	9.3230	2005-07-08 00:00:00.000
103	2005-07-08 00:00:00.000	USD	SAR	3.7507	3.7410	2005-07-08 00:00:00.000
104	2005-07-08 00:00:00.000	USD	VEB	636.3999	636.3200	2005-07-08 00:00:00.000
105	2005-07-09 00:00:00.000	USD	ARS	1.0000	1.0008	2005-07-09 00:00:00.000
106	2005-07-09 00:00:00.000	USD	AUD	1.5726	1.5734	2005-07-09 00:00:00.000
107	2005-07-09 00:00:00.000	USD	BRL	1.9330	1.9339	2005-07-09 00:00:00.000
108	2005-07-09 00:00:00.000	USD	CAD	1.4658	1.4752	2005-07-09 00:00:00.000
109	2005-07-09 00:00:00.000	USD	CNY	8.2783	8.2786	2005-07-09 00:00:00.000
110	2005-07-09 00:00:00.000	USD	DEM	1.8967	1.8971	2005-07-09 00:00:00.000
111	2005-07-09 00:00:00.000	USD	EUR	.9697	.9706	2005-07-09 00:00:00.000
112	2005-07-09 00:00:00.000	USD	FRF	6.3611	6.3613	2005-07-09 00:00:00.000
113	2005-07-09 00:00:00.000	USD	GBP	.6159	.6163	2005-07-09 00:00:00.000
114	2005-07-09 00:00:00.000	USD	JPY	104.4700	104.5400	2005-07-09 00:00:00.000
115	2005-07-09 00:00:00.000	USD	MXN	9.3399	9.3399	2005-07-09 00:00:00.000
116	2005-07-09 00:00:00.000	USD	SAR	3.7507	3.7555	2005-07-09 00:00:00.000
117	2005-07-09 00:00:00.000	USD	VEB	636.7500	636.8400	2005-07-09 00:00:00.000
118	2005-07-10 00:00:00.000	USD	ARS	1.0000	.9998	2005-07-10 00:00:00.000
119	2005-07-10 00:00:00.000	USD	AUD	1.5810	1.5810	2005-07-10 00:00:00.000
120	2005-07-10 00:00:00.000	USD	BRL	1.9290	1.9199	2005-07-10 00:00:00.000
121	2005-07-10 00:00:00.000	USD	CAD	1.4678	1.4588	2005-07-10 00:00:00.000
122	2005-07-10 00:00:00.000	USD	CNY	8.2783	8.2779	2005-07-10 00:00:00.000
123	2005-07-10 00:00:00.000	USD	DEM	1.9117	1.9109	2005-07-10 00:00:00.000
